"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Congo, Rep.","COG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5140.41737700774","5122.26216775318","5114.78599652601","4928.00308183989","4530.73138941663","4582.10791672714","4645.97958046101","4487.21057314972","4523.62823688497","4283.3251137401","4480.14875050783","4524.17264648666","4604.57560466895","4515.66652514573","4539.27499091084","4742.93711622669","4875.938463885","4637.21402619706","4730.03631554789","4918.07168151102","5186.34703156567","5213.94693708389","5271.16932273871","5317.08756539674","5538.05555380491","5542.89354798221","5301.39727121401","",
"Colombia","COL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7533.5183848011","7562.69769462864","7799.9089739139","7844.02273663591","8160.12071339933","8442.85081332772","8478.95110360675","8634.46908838063","8553.38091403262","8073.37269322374","8308.22294990052","8327.07075920399","8415.7591194705","8625.24656969163","8963.59532934742","9263.73017273061","9760.13492630678","10306.9474882958","10547.2603938218","10599.9626049907","10900.5052821616","11496.4777054381","11840.2404334565","12296.2955351848","12715.9673914398","12985.3831345266","13124.3248435936","",
"Comoros","COM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1599.9515501721","1469.78049063992","1549.20253137585","1550.21408504501","1427.11043134379","1437.83280170583","1380.82433867905","1398.34025742988","1379.36515245113","1370.11538911918","1480.91767363897","1478.57821644879","1476.84427985897","1472.41387809092","1465.45730073842","1471.55941417734","1474.82742892889","1451.4216109325","1422.62234877284","1415.84568986876","1412.50268663997","1414.61172325694","1422.22948677119","1437.00490702868","1432.08874813164","1413.05927704673","1411.1523385435","",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1656.90750326105","1641.51685078283","1774.6271706324","1877.28557933156","2177.55063286709","2423.28884251226","2632.97945091646","2858.33347095896","3145.61974658276","3425.0879254688","3835.23860571342","3844.50836427626","3971.28824924707","4064.84364942079","4407.34003125796","4643.45538406626","4949.22589963308","5633.93311188662","5944.03882515291","5806.64623179574","5828.24158804338","5991.77849034175","5986.93905614958","5963.90797586859","5928.19902448465","5918.58844965639","6074.75454769943","",
"Costa Rica","CRI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7787.16176176319","7787.09436164032","8289.6653713996","8655.23266488668","8820.05014555589","8960.61542662766","8855.11497576914","9129.62040116832","9545.7858385427","9712.48538441644","9878.28869075949","10040.5741368168","10201.5877158544","10473.9163443814","10768.7413593648","11025.4767645764","11656.2142927348","12433.2015695093","12834.9361639356","12543.9779041253","12999.9921931442","13397.2305422386","13878.0474026459","14035.2879800483","14392.042244228","14914.2067461734","15401.4925046929","",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9035.39508801301","9167.95286519186","9114.32709514727","9301.98200823489","9467.6647699274","9674.49569559527","9919.25515429661","10161.4941197472","10371.7228173942","10718.4419793754","11031.6525198788","11202.9228312764","11584.3489860545","12302.3391868516","12784.4613030416","13178.0260139203","14056.292364578","14445.9290425318","14600.8884719911","14006.2126346513","14136.5442299058","14199.7642609239","14282.1051865225","14455.0982152094","14436.3101209475","14370.0601060497","13980.2159713465","",
"Cuba","CUB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49903.0285395752","","","","","","",
"Cyprus","CYP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23300.6747702401","22873.1673271774","24366.2899287947","23951.4227074934","24845.3379658846","26465.0946930655","26393.827157117","26689.9652985977","27745.0509959616","28761.0951648828","30085.7741218715","30834.9098059246","31519.7240606795","31909.9326343317","32924.933503185","33662.852895003","34599.024510009","35502.9559707513","35960.3527189252","34387.348365288","33941.1380158355","33192.3798467826","31658.1745568801","29842.9357559091","29711.131105238","30382.5560266975","31195.5062211717","",
"Czech Republic","CZE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19965.2459495847","17688.7075782878","17581.1224468776","17573.7290394349","18078.4717589587","19214.984762514","20061.2579180384","19947.4749932679","19903.2828412616","20210.1413995978","21137.1809812108","21864.180461587","22267.1848602132","23075.8172883314","24210.1138218414","25734.1711814489","27429.4145383381","28777.6393274153","29313.6461948171","27735.871954801","28289.8890019406","28797.4179611691","28527.1387345992","28379.7461179156","29119.6166119074","30380.5907321466","31071.7483716268","",
"Germany","DEU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31287.0698103409","32646.5618381478","33022.5755518938","32492.5185329959","33175.7085774638","33653.1296358835","33830.3056593287","34405.5192090796","35081.304207874","35755.2993074406","36764.5629268974","37325.0525470646","37262.3512875562","36977.3460076486","37418.0924996579","37703.9329399406","39143.1662435764","40473.5274498896","40989.4431148599","38784.4524824906","40428.7210307617","42692.5197566424","42822.0994035797","42914.4761126655","43417.7306148796","43784.1480962435","44072.3921575134","",
"Djibouti","DJI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3101.67007837869","2888.53024372283","2849.46087068692","2645.99806834584","2604.8926540143","2482.03495207566","2330.73489723224","2252.90170061598","2190.00244827913","2175.43654172963","2131.26264400737","2130.00441157765","2146.20732885914","2178.69903401912","2226.44576491283","2260.35113984683","2330.30473373075","2409.2282713199","2507.04848119708","2589.46196042016","2634.71324617292","2705.40558882684","2787.33041139445","2876.09420224424","2996.94103148031","3139.27353522704","","",
"Dominica","DMA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6729.52725189839","6778.46608813352","6904.76968509026","6997.17258558032","7081.11617888875","7221.4542290369","7435.46259715068","7588.12139780976","8018.33581908868","8117.8194716435","8174.83313940604","8214.21587267418","8052.40829596903","8638.13528500158","8882.6433507202","8843.64206025886","9079.59288224942","9634.05776937994","10302.0691320779","10159.404052751","10197.5225067067","10134.5278020152","9980.74132482866","10008.2022005082","10373.084117888","10136.8102817458","10174.0385413709","",
"Denmark","DNK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33785.6501434745","34167.7192804575","34721.3817813856","34609.5830852322","36332.217340493","37237.7232792657","38101.4055156612","39180.6865580516","39904.5956145279","40945.2792350717","42337.7143693512","42533.5392582329","42595.5872217462","42645.5831253435","43670.4452995124","44567.9313092661","46159.9137391637","46373.5166625592","45865.7959577936","43382.6254590015","43998.4366716285","44403.3941459257","44336.8124612297","44564.4521554649","45082.1520529814","45483.7645089796","45686.48453149","",
"Dominican Republic","DOM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5267.102183053","5213.78753283561","5651.65401729212","5946.07091204594","5971.93538352293","6188.7605105259","6517.23090549839","6923.03798741888","7289.70641441061","7656.73290044229","7963.70566947502","7982.39770221508","8315.21162800119","8168.84554767806","8153.06536310454","8778.49253761958","9576.5777370166","10265.0373171296","10449.1883005539","10406.3319083392","11123.5309648031","11320.9030559829","11490.6818164732","11887.6731055271","12639.0915494073","13371.524988334","14098.875869833","",
"Algeria","DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10236.533280454","9869.1920226896","9815.16909730609","9399.7721723976","9125.99759264518","9295.14100336322","9509.40211302218","9461.07102412461","9796.4457724123","9968.66837740792","10210.6952546491","10381.8750940885","10826.1625620162","11459.5494581682","11796.8306188417","12322.1142579484","12348.1104286787","12570.2772482197","12660.0230946737","12647.1605413601","12870.2162376059","12989.9549601294","13161.5664639913","13253.2175146436","13482.9330029363","13724.3117456","13974.6662247475","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2223.5415766208","2359.33698540231","2566.01578511037","2796.42061162863","3048.64036536312","3298.94605326609","3545.2982559927","3739.03511391933","3729.0394680377","3905.49395412705","4151.2807489676","4379.43111364599","4673.32873147753","5028.63206700494","5422.78779202194","5886.25620546291","6449.401289848","7163.86142986744","7692.42060987789","8200.8499907379","8923.42037395024","9591.64379865999","10231.8175158595","10880.0445128244","11520.243340064","12171.5038749775","12841.957497047","",
"Early-demographic dividend","EAR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4291.83227535892","4405.20403371776","4503.73311729505","4557.97307303353","4616.6059999315","4684.48310996892","4856.27459275542","4976.92428020129","4968.52215381288","4996.72135904078","5129.84089246186","5125.85356748244","5156.12212390952","5348.19056489204","5610.02502378445","5889.40342819736","6178.0734514462","6491.73086921824","6639.94457471674","6678.93305614837","7031.58141889152","7290.2355975523","7474.38497745275","7704.26161169062","7969.64997204203","8248.73368163452","8510.79831247123","",
"East Asia & Pacific","EAS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4956.01950868123","5153.68493237766","5361.47256585956","5593.40143175717","5870.85727712331","6181.6835116993","6494.85461217343","6717.28953404102","6642.26708080163","6851.50097141908","7184.66148780583","7391.99469006404","7702.99146128693","8074.37068954414","8531.78636578971","9026.21263817529","9616.26899145107","10358.5912298382","10818.908585548","11132.8590767578","11964.9676654576","12610.3816241082","13241.8619715888","13898.0455384687","14518.4666779539","15138.2541297596","15784.1990680169","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13705.6051780186","12898.8400854939","11429.9937675078","10674.5114899346","9488.12944940833","9293.90746950675","9254.46386106262","9468.59095258064","9290.39472757762","9512.382320259","10270.4883962371","10613.655613011","11197.54080263","11965.7760208136","12933.7606959091","13821.4996221647","14932.895425326","16082.9183628978","16777.4832878427","15690.8525499211","16393.7091936724","17224.5495495112","17709.2926337769","18211.0489666838","18460.5670325469","18386.4706480845","18523.4167283924","",
"Europe & Central Asia","ECS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20556.0041835941","20333.2402327164","19773.8945960435","19366.5984412661","19204.9038411987","19486.9852524975","19754.9394431817","20278.0624198981","20653.5294632906","21223.8531399523","22205.306328034","22713.5897171764","23170.5743950776","23704.9721031728","24562.7216083715","25302.4322675971","26385.2909204279","27446.170527554","27773.8404755032","26362.8807000553","27031.4014726803","27716.0632334085","27790.435875747","27985.5607995549","28353.2534586787","28668.5974534518","29007.9459671182","",
"Ecuador","ECU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7472.02512840139","7611.73325454516","7595.02533464365","7571.24487350364","7720.72431642205","7726.19208586756","7696.58340221155","7867.05793296081","7964.48606899267","7443.33564543541","7387.61587918906","7550.25727509423","7727.71734878832","7808.19220073005","8311.70135430078","8607.76540862608","8837.38068581679","8879.63685410588","9285.8644065728","9183.55255782892","9352.34423681593","9926.90344109607","10322.1789023463","10665.4625828373","10922.8287974978","10776.5743178612","10462.4413268594","",
"Egypt, Arab Rep.","EGY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5909.16157495742","5836.66634044749","5965.07054109887","6013.88461304189","6130.74871890015","6292.66239065116","6482.55336287529","6712.63998890105","6856.41767472909","7142.67024262616","7388.35641112331","7507.68726063693","7541.32422926438","7635.66060652718","7800.34891861969","8001.51654058756","8398.87453511458","8838.52479551261","9305.41495471612","9561.84756856866","9857.46828190066","9823.82328675711","9822.42018054691","9814.21213021382","9879.79935855302","10095.6101677121","10319.256927452","",
"Euro area","EMU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28125.5203159727","28775.4316083361","29045.018102187","28730.7880419244","29353.6407170757","30008.4807252257","30459.0261635007","31223.6254974319","32083.4560703401","32947.2431084933","34109.4905502918","34728.2427717454","34925.340494997","35012.2440872282","35638.3398164343","36074.1366801816","37088.3208531969","38033.3343915203","38014.8589018768","36154.3417967674","36807.7920154933","37436.4582720186","36995.4107132823","36764.5183986702","37097.4757878672","37722.0452238506","38234.8144081083","",
"Eritrea","ERI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1110.99052630474","1268.41711033735","1544.37251162224","1586.09224097384","1718.3656251667","1827.8883507501","1824.01317010876","1781.14765291006","1679.14714337388","1771.68733794085","1765.60397963655","1661.87935435208","1633.41563923412","1628.86986333777","1574.35215810445","1563.48830246365","1384.10360505986","1411.84139684816","1416.36580154238","1510.45892910899","","","","","","",
"Spain","ESP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23758.7617691845","24301.7266373056","24407.7101356982","24031.0117183089","24486.8576355795","25051.2691870416","25614.3897447222","26448.3789138116","27473.3072272833","28589.3435558158","29967.1662670496","30950.6078231502","31395.2763242626","31815.4216491332","32261.4448068871","32902.0201401028","33700.8839919633","34329.6473377541","34163.3675909088","32651.9384741927","32506.4326739963","32067.1924473894","31107.4807887451","30677.1749689216","31193.3262140462","32215.9732216346","33261.0793375509","",
"Estonia","EST","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11361.8462429184","12144.5950918986","13733.2848117095","14436.7289529188","14270.9983363474","15703.0274678557","16803.5186789525","17937.8319791363","19389.4423083658","20733.538079237","22807.1827469547","25298.6460499249","27383.4695578858","25968.9728072711","22187.9264018728","22740.9720038708","24543.0674715452","25691.9996357991","26148.4914279399","26957.2434269855","27328.6437068367","27735.1385141946","",
"Ethiopia","ETH","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","651.953090560741","584.34181231197","514.790155457192","561.936986984778","560.005934971439","574.837098206082","626.107884335328","626.442265180299","587.272494089588","599.952105879211","618.242218671924","650.453496453149","641.527025842593","609.942417701297","673.42600453182","732.38049847164","789.870370145532","856.994839947625","924.518761953064","979.622512202945","1073.82629506882","1162.78331740492","1230.57548379087","1325.75513657038","1424.52698442707","1533.10763199974","1608.29347611692","",
"European Union","EUU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24874.2812095626","25085.3968513033","25237.6225136869","25123.7166466705","25778.7435264747","26449.2028536276","26963.7208361799","27654.6737598053","28430.4672333937","29212.4855580803","30308.0738321567","30944.474180843","31314.3173193086","31664.1757747266","32403.4500190542","32989.8569879572","34025.7544236462","35000.9527834577","35104.4593037486","33479.6065611281","34101.7831713443","34703.9051890377","34465.5414277522","34452.3051093896","34940.6047471768","35631.0137054007","36198.3465355397","",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2804.53048226522","2126.9851675646","2206.99510713354","2306.52157104101","2327.8680537058","2347.31841092608","2450.00229022869","2592.84789029313","2866.52883906425","3022.51563618577","3027.92865947373","3048.52011516992","2964.19094398025","2727.24288645729","3067.30506284918","3192.23756372672","3338.31029605821","3434.90797838994","3548.70391415698","3626.94578017893","3766.36497469657","3489.21683268449","3637.20082121869","3763.33530960052","3802.18165671903","3805.72831986953","3937.00456177455","",
"Finland","FIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28905.5703241723","27047.8399017226","26002.0799527475","25686.5100224016","26583.533331846","27596.4128931831","28512.4344000172","30205.0204371741","31760.2768039513","33094.8384299002","34887.1787990067","35706.1533300355","36218.2401573648","36852.4439237464","38188.2510919027","39115.7647931549","40546.0807261049","42467.2609961997","42574.6411365042","38867.7994464569","39848.1344978775","40683.5275821703","39912.9413580065","39428.3120606313","39017.5372069548","38993.6706673048","39422.6469804678","",
"Fiji","FJI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5891.2900807153","5678.8756314892","5951.98319087882","5994.26640312725","6212.41893503634","6287.00551567732","6513.37598402228","6302.72202210462","6325.18392241167","6829.07467796031","6673.84739081023","6782.28440438871","6986.6779564214","7048.44794072517","7406.36184195247","7426.77876327393","7513.21710556967","7383.26406948114","7384.0860570468","7208.00511111528","7352.08836002372","7488.82938057572","7573.02219975829","7977.62103937805","8354.27610977764","8756.3611757423","8862.74044256887","",
"France","FRA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29527.9739515033","29811.1078430022","30137.7581222541","29823.6150248112","30409.6863664008","30931.8113478034","31250.2998100345","31867.7936346487","32879.6542357604","33825.4345557452","34896.3884520384","35320.424035786","35456.6763421496","35494.7828624538","36216.1670150247","36522.0736686393","37129.6841315556","37772.0765704829","37634.9290549311","36340.508687855","36872.2252545845","37457.2842867589","37344.5371009423","37366.932420166","37531.4291184908","37765.7508688631","38058.8730455565","",
"Faroe Islands","FRO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2763.05498330106","2894.12892866123","2932.53770807337","3094.34397800155","3016.19399591452","3184.84721567007","3063.30597889216","2873.30365633366","2965.44586931339","3018.24783907039","3167.2573895773","3230.62454820328","3255.53397421306","3320.15826554169","3220.0801510293","3301.45409866142","3312.02776757293","3262.51822307185","3197.26589434319","3244.10638451014","3337.24387666584","3410.54776208346","3428.62884194666","3300.17311689367","3178.27846690886","3284.9837152824","3330.97266230544","",
"Gabon","GAB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19500.7199393571","20142.4821085987","19006.0894687978","19242.3443049939","19444.7933960872","19895.6245043904","20101.2970533256","20727.6579151115","20919.2879771586","18581.8425732372","17782.5077979969","17714.1863814891","17231.1901742065","17170.8959665398","16832.3017718399","17003.7601270174","15912.6182083431","16312.4020095206","15287.9799056265","14822.2304635147","15355.7901900747","15893.5153120897","16159.490996421","16502.7522022692","16678.4595948923","16836.6031905262","16785.998014362","",
"United Kingdom","GBR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26769.3582742599","26388.082514116","26411.5242818918","27008.8346755524","27986.8066964582","28612.4666692857","29267.1057241818","30104.7047496788","30974.8851152097","31885.4131908932","32961.5274588761","33729.991444648","34392.6775108875","35419.4975516885","36108.8346805743","36927.6023023566","37574.693495308","38236.1406398189","37698.4518344629","35795.1837024578","36195.8690943213","36456.0021582619","36678.7543552468","37130.2802417558","37983.1331850652","38509.2141550924","38901.0467584745","",
"Georgia","GEO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8006.50423395592","6272.84825599734","3429.67306439336","2406.21439423382","2177.91996806486","2294.77561882095","2616.96593728235","2946.17687710001","3067.64146291545","3180.32407760557","3263.85926179743","3445.57944171158","3658.70749688075","4116.19608418348","4414.77666096774","4902.09293431362","5432.07754056497","6183.34349236755","6408.06033535279","6254.86760822712","6733.78376130988","7315.0908976643","7881.32904812669","8254.01076569103","8749.15618927352","9025.13314265612","9267.29900374312","",
"Ghana","GHA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1919.59663604645","1965.72272579596","1985.9478191155","2025.60310673572","2036.87097033283","2066.19236747706","2107.82169085302","2143.48896230006","2191.02578824457","2232.82277362906","2259.05740510313","2291.01047833942","2333.6760577053","2392.31991140175","2461.31602400049","2539.32280551284","2632.0211439025","2675.43674965951","2845.22732625269","2907.57474834725","3059.4136985984","3404.45956595241","3632.43645541448","3807.33298484994","3868.59106954135","3929.68104354841","3980.2021060737","",
"Gibraltar","GIB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1123.92095214659","1093.00226251403","1064.53920344385","1055.10646902491","1041.5870498453","1044.33080252573","1055.8622588511","1083.20994062206","1100.85781062356","1122.95112124954","1130.83373914723","1150.95852806928","1188.3841516289","1180.92771773882","1185.59163066426","1197.21906713698","1202.06467549079","1197.1102202416","1228.65857696149","1198.12908521256","1194.43854799904","1214.02101552581","1234.35326948313","1234.81630928838","1211.51765316696","1184.04211922591","1215.02537680237","",
"Gambia, The","GMB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1516.96432921356","1510.2551027327","1513.11526242113","1514.42090585244","1475.108647661","1447.09195209376","1438.14972865674","1466.54852562854","1475.02598698033","1524.16523244086","1560.4480546697","1600.72872010511","1500.4563997497","1552.80382783575","1609.52975507504","1543.99746223739","1512.32814153782","1518.26729456458","1555.35663183861","1604.18333108631","1655.74234980143","1534.89493825384","1574.59657832365","1599.12089012365","1563.92320437533","1588.20587805343","1565.79670481901","",
"Guinea-Bissau","GNB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1570.35359293409","1610.85763430282","1589.2800609435","1584.2428661753","1598.27390142358","1633.99550217175","1789.02411646354","1871.93257544844","1323.27543807953","1313.9823060553","1360.29332711962","1363.43793524765","1322.85886133512","1302.50818229293","1309.58883178155","1335.29521259317","1335.35467449135","1346.42543205977","1356.87642210301","1367.99440975395","1393.3331771007","1484.95090719497","1420.87711782296","1395.59548738762","1394.36550791707","1424.29068027851","1466.26769456368","",
"Equatorial Guinea","GNQ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","999.504534688773","958.352901146251","1250.12851704464","1342.45289872498","1513.07787108694","1715.22753081016","2752.92612065873","6620.81890621648","7876.19847851323","9507.22415810266","10792.7330226305","16932.0027163373","19418.6946736341","21230.1110743488","28076.348977467","31372.0827947348","32300.7371415936","35570.7250735463","40015.8191935871","38738.1520306425","33723.3658030152","34363.1529063453","35632.0456431947","32736.0974323694","31193.9632543541","27237.8252367219","23671.400471362","",
"Greece","GRC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20686.1367611483","21072.9332724706","21058.96205484","20600.4767595964","20907.5390114597","21247.0408971018","21759.0612321488","22622.9137945759","23374.1527731618","24000.1358885311","24839.0759062479","25731.2092719044","26642.768959863","28119.4073558205","29469.5266005245","29559.2813870956","31136.4469589464","32073.9603960134","31881.7123475428","30430.419418438","28726.0792836873","26141.3195918975","24364.2690631745","23746.0845699961","23989.1362443091","24094.7941892566","24263.8781263765","",
"Grenada","GRD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7241.55932238281","7328.87851674085","7210.87741849149","6990.01933210164","7029.73877134917","7118.56540577508","7394.60081108577","7740.44251626311","8633.43652291863","9217.7688607185","9651.48881505027","9434.79801981238","9735.11102673913","10627.8139917639","10530.1010419973","11893.8208227539","11381.6891995164","12043.5898980472","12117.6480583066","11276.4865609013","11177.9997155594","11220.828366136","11048.5042871569","11262.6987963032","12039.9988692818","12734.5004715851","12910.9905542247","",
"Greenland","GRL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100.7791925832","5165.02056828565","5289.27562220212","5369.69986988429","5458.01129740901","5598.12003993929","5634.7559045856","5750.51367763367","5904.3341756626","5994.87089024369","6070.72005986777","6069.47751437279","6157.56588845048","6166.11240985273","6213.12985689764","6269.15558477064","6458.00089052801","6713.1464445112","6781.89963683618","6669.99987459337","6714.06359554651","6844.4956401592","6899.10873916764","7005.02692845274","7147.42922806486","7292.71910386634","7366.76847952713","",
"Guam","GUM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2837.36213931543","3003.20768088578","3221.75867088264","3461.63412914382","3732.61432017434","3903.55424224726","4208.13889002016","4478.11852544025","4416.46177647263","4563.72593065858","4512.70823135219","4620.61103763922","4671.52727206902","4624.73257213088","4778.37064693272","4689.26664012603","4938.65319465296","5297.60257129549","5413.57360165773","5597.88770694625","5835.81021129606","6132.2141422387","6393.50686050575","6683.06968140745","6891.47103917002","7062.85851607551","7248.23018348168","",
