"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Congo, Rep.","COG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8108225096.57104","8578794911.96062","9003534420.407","9127447278.12793","8809643910.23663","9351800144.48485","9931084313.78363","10037942563.8122","10526124950.7022","10411243514.102","11454855437.6227","12161409284.9379","12913876061.544","13278504166.5754","14117964621.4361","15702416660.6591","17194122704.3496","17372426680.6774","18700227525.1694","20249559887.7948","22290682819.1171","23529134688.7973","24873123620.645","26144458606.4727","28416844010.7468","29543704144.6732","29362699598.666","",
"Colombia","COL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166873796725.497","176354802447.352","189452586341.59","198548578365.538","214607461759.865","230481160763.06","239513576559.014","251969496694.073","256155274210.202","249141670248.919","266073563933.271","276703300818.335","287986000427.438","305237688642.174","330356877670.274","357035290426.492","392651515088.77","430917812047.264","454954372409.911","465980311955.698","490405414019.866","533512971123.156","565312941430.359","602441503586.977","640170132016.063","668185302885.993","689973864759.039","",
"Comoros","COM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425629993.70001","416067453.82878","461855430.514043","487057579.260762","471175391.560177","498367402.82886","500910596.095141","530017627.93726","542641793.703915","561546841.432756","636628152.175767","666326872.608039","692284249.682112","720945615.081098","754989440.248589","801393684.873587","847878415.887397","877408189.273452","898200402.453273","922669570.510442","954485238.55446","999520790.689932","1048470452.30015","1102692440.71349","1145575066.2002","1172073768.72434","1213141682.4962","",
"Cabo Verde","CPV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","366127313.339244","383625991.692719","435287089.540116","484451749.286538","589669857.644285","687518032.663875","779502548.631705","880995510.552964","1002030078.71614","1131539591.20283","1322605071.32851","1382934545.35524","1477895454.68533","1570317014.36804","1778025748.29576","1962096115.1267","2183838467.14877","2582078171.25397","2807818687.15961","2793200080.73774","2868785586.78554","3044224922.25246","3133843838.04161","3210020369.84865","3287462342.7692","3365201540.27729","3541691959.95252","",
"Costa Rica","CRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15582452254.5383","16515224040.0763","18445152065.233","20222418026.0431","21579523340.6023","22937551651.8489","23645396862.6162","25388462980.2293","27450643061.8086","28969767627.2244","30735484481.7253","32533176738.6429","34119953252.4774","36281243855.006","38895503390.9083","41701060169.0323","46093166733.9502","51184898040.0594","54615523831.059","54496197524.5591","57893323066.3122","61633610781.5746","65779909102.7084","68358928475.9526","72127299822.5602","76504656859.6843","80834678693.4103","",
"Caribbean small states","CSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35372137909.8152","37373858901.7266","38334476082.6112","40424449180.4503","42406286899.9789","44618727280.8714","46960226951.6075","49304104207.0534","51244423576.7379","54142662109.3811","57404787168.2092","60037204086.6287","63469359028.3853","69215840552.6449","74410220962.7635","79704791979.5349","88205194329.277","93681030081.7467","97180530739.5901","94532622545.5701","97213763562.6674","100338390351.224","103460792191.314","107003713759.267","109337614759.756","110759200892.741","111583707033.997","",
"Cuba","CUB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2823463451.74062","","","","","","",
"Cyprus","CYP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7637996007.82211","7950590842.04751","8896220373.47634","9171639937.838","9919467160.30495","10983874014.9683","11311467796.0077","11975012850.9882","12854965978.7752","13651936565.2011","15057380410.0088","16344183309.8332","17006193465.831","17455400607.0817","18994387710.2968","20804287170.6711","22901540400.1391","25304414337.3265","27393470558.2302","27410703462.3327","27616427706.0569","28242765356.4102","27572495230.6506","26417050088.3654","26043457240.1715","26893780003.1719","28001530352.6667","",
"Czech Republic","CZE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130810317782.904","119465090979.065","121569422727.842","124538923344.248","130889606723.416","141932553437.177","150439331774.563","151680329750.857","153296013304.768","157590965153.011","165910037782.054","179758971381.657","185474094813.637","198017738427.63","212241010120.737","224201378156.886","243585304796.965","268950090757.385","289157145081.601","288540122027.291","290360280844.145","302260233093.211","305309362168.598","320535090730.576","340575347849.521","359074188652.079","371131394667.779","",
"Germany","DEU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1542729712920.48","1675510167285.87","1746672161549.56","1771131932134.72","1853274307967.41","1924801299094.91","1975032194033.65","2020298604342.57","2081273866696.09","2164174489764.9","2242492373970.53","2350369292145.13","2419132839934.43","2475052481485.16","2594276782878.34","2636421032609.51","2822338605157.98","2997500125232.28","3122546169495.16","3036962790330.23","3210822959588.13","3427141297691.63","3503682457579.97","3647777961341.48","3822017915770.07","3934865573465.3","4041190178418.79","",
"Djibouti","DJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1183577869.05462","1170659298.75413","1197129942.87944","1144466426.89912","1157866325.33094","1140783879.1902","1113803472.71361","1124416525.97426","1137748882.0186","1180331112.15181","1212214272.69512","1265228425.22441","1318290651.32916","1387604061.73444","1480315643.24524","1576376666.68129","1702795705.97464","1837267655.14433","1981958872.76175","2097512651.12169","2197162421.78165","2342710799.37195","2501397365.11718","2668882507.96505","2879670063.13128","3106271618.21292","","",
"Dominica","DMA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","308516477.95905","320723484.762783","334750576.700835","348476018.358271","360986023.905403","375792161.741147","392761295.878609","405438990.050187","430241186.521621","439810065.863134","451506247.36126","463980396.360498","462843881.686227","508362525.504212","539317915.85439","556179995.493147","590062269.115928","644056302.427623","703451404.176323","700502494.159995","713826795.903173","726881593.078524","732324277.382995","739629628.487295","786206388.444191","776052952.152468","806690845.355207","",
"Denmark","DNK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93638777157.9509","98103996839.701","102303999648.869","104749234574.899","112683013213.242","118516002095.246","124799241677.806","131640704053.779","136782028366.527","141846322306.411","152926935607.728","158176357471.099","164720380732.307","165945673114.683","177981462285.741","185074447122.437","202903312336.931","212740486080.1","226767494179.349","223027792498.289","239009470493.86","247352304134.257","250524580732.023","262368103968.458","270323060320.685","278372845660.712","285517448394.467","",
"Dominican Republic","DOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24455305077.6714","25507880423.3027","28832165827.5843","31650143260.9346","33068198060.3727","35612427285.8011","38848566911.4263","42676227450.2674","46163701817.884","50017651924.4117","54049495741.2957","56281394497.1075","60453077324.0351","61502328341.1341","64022542812.4299","72203618702.7507","82363583247.6438","91920694287.3284","96731892070.7885","98388692086.8735","107873359624.723","113515770428.131","118836739439.76","126482286400.92","138543060139.713","150203375074.58","162228478487.62","",
"Algeria","DZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171446801450.824","175027588457.271","182239748741.94","182657617586.347","184865917500.795","195893034599.098","207647399392.286","213524506285.161","226849733525.566","237691548683.807","252385915568.68","265903338500.221","285129633300.678","311759423443.314","334111414658.308","365235633218.176","382798013901.654","406240468963.718","423985231158.452","434178151684.126","455452361679.776","478298761774.961","503548082189.252","525841885570.943","555537814733.453","583852462993.044","610814194290.563","",
"East Asia & Pacific (excluding high income)","EAP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2305092497800.9","2565554893871.46","2893795179378.95","3271685055909.16","3689865190430.48","4126973232437.01","4571484946906.11","4962269832563.22","5059975709743.93","5438088510997.05","5970664925761.14","6503210317271.56","7109116603153.97","7868777688049.99","8790990329201.25","9929548852140.12","11301089974665","12983806540381.8","14318230965718.1","15491682748996.9","17184664270657.4","18985598717165","20773860866990.9","22608591872408.2","24545676503552.1","26455681452564.5","28470285547831.6","",
"Early-demographic dividend","EAR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5429338207200.41","5892699906906.38","6299275226184.02","6800167813747.69","7177698883948.06","7548550311507.88","8112378002573.01","8611543829796.93","8868120092306.86","9248140788638.59","9900285114890.52","10312161185637.2","10686828693650.1","11474703668227.8","12582383268409.2","13857739426882.5","15290515411304.1","16779825501551.6","17869903093044.5","18464589295309.3","20019224822388.4","21557934439284.7","22809738451404.1","24260955491994.3","25863199551713.4","27402710170349.6","29163547579436.9","",
"East Asia & Pacific","EAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5813346712872.56","6341997880476.72","6841579836076.13","7399676895541.18","8032463720140.43","8744926306716.7","9471338044404.05","10074801640319.8","10179069291924.8","10767091412373.3","11683825772026.1","12415550324807.9","13288405566747.8","14269208256905.1","15618458788483.2","17126630865646.5","18941291034118.3","21111839807011","22619268261908.3","23635897265964.6","25860226917295.8","28005910603514.5","30138368731738.8","32422811535130.9","34611612708124.3","36789851739927.3","39067456903021.1","",
"Europe & Central Asia (excluding high income)","ECA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2524122748269.37","2462539012047.46","2260197853231.83","2173516695644.35","1970529586963.16","1970225106193.15","2005401802957.05","2092296936447.77","2109999075559.89","2178362775577.44","2432191745121.6","2578839025999.24","2757544630793.91","3047674375534.5","3414542854720.09","3834245679265.61","4592036218057.46","5122997801291.43","5894186119212.81","5720081667737.32","6153657448340.81","7018656026346.54","7425982814843.07","7762518119982.93","7885795269651.14","7780754007658.01","7862771446777.46","",
"Europe & Central Asia","ECS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9734639032079.13","10020305135322.5","10087085744375.7","10183748851679","10392371463196.2","10815246479261","11221896406763.2","11732698010285.5","12177596665503.9","12675935661918","13666411591508.7","14401653898592.3","15095424667963.3","15707478431686","16735847537951.9","17688927191860.1","19638252726898.1","21095235086485.1","22632455790724.4","22109687609366.8","23147722928839.8","24745500268184.7","25487021080512.6","26507615650451.9","27265153062243.7","27822889928274.7","28426603273123.7","",
"Ecuador","ECU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49347419555.7681","53178108421.8386","55540310861.2094","57983766614.6723","61739377828.1012","64446776915.9882","66759716909.3079","70841032128.5689","73948995262.5953","71522291124.6492","73948445630.6881","78670825175.3788","83150964937.2421","87118288144.7048","96863794836.965","105270798941.469","113283044857.005","118844885897.797","128879488764.204","130593880442.387","136848941123.964","150664137576.237","162096444039.91","172861925156.819","182623531921.44","185153079772.225","184559311268.159","",
"Egypt, Arab Rep.","EGY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219273690233.894","229016589490.895","244618514813.383","257703318995.674","273644484445.704","292320638929.255","312506419454.632","335308788633.663","352628944674.046","379884406117.434","409384965326.463","433517053525.116","450606183930.473","474262994919.208","507234344114.975","547005144173.803","602453659313.735","662339380636.641","723669582166.874","763245439180.146","812316743803.415","843842460027.439","878427114733.389","912121545942.48","955524563562.67","1010115318649.57","1066967764281.71","",
"Euro area","EMU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5282189629119.82","5606139376500.94","5814793755841.7","5912710265101.52","6187481629216","6473504715112.87","6698952431950.18","6986251331595.19","7327591175862.15","7639552630274.99","8136919470263.55","8571541542000.83","8933264220519.38","9117423931344.07","9536859198320.39","9923105980519.47","10772750723084.8","11449029081720.7","11953252460772.1","11702461001550.9","12063768721194.9","12557654015793.1","12708845460156.4","13150893119270.1","13549441102922.4","14016643860118.9","14374248197912.4","",
"Eritrea","ERI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2366643660.76838","2748954780.03629","3403238017.35414","3573524892.81938","3975668545.03797","4363516718.16299","4489058412.87515","4558369852.62054","4515614053.81925","5022891984.88903","5253276514.14117","5215746473.26768","5436965859.67402","5756383485.58679","5875729016.79974","6118169292.55981","5627900638.75158","5890463354.62194","6093233052.83288","6758835465.49469","","","","","","",
"Spain","ESP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529623458645.159","561184760358.448","579310856797.413","586976830403.135","613755140826.503","643833197138.937","674815287029.367","715279436556.711","764647267628.338","803988041287.32","872912102310.026","938063469287.865","1009397665671.58","1056989992777.75","1124492854270.99","1209299968291.43","1368901238290.02","1473681698813.48","1537792307628.72","1503278773026.99","1489753025166.07","1498957471269.2","1496188357583.57","1519995554238.29","1565660527649.71","1618095737508.43","1693444824459.01","",
"Estonia","EST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9021773931.78484","9662625572.58983","10967584786.603","11584232684.0572","11633853161.7972","13151238235.6953","14334255340.133","15987498483.2749","17906970226.5905","19661077468.3544","22375658814.9278","25951775514.7477","29435505279.6359","30303860344.3689","27388722228.1383","28791082639.3087","32579424941.3604","34419815454.1773","36239295476.4712","37536706255.0087","38257334581.7728","38994215635.1767","",
"Ethiopia","ETH","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20262639542.1785","19442704016.8002","18161308671.0627","21037115182.0885","22170170866.8754","24019382187.6788","27497046128.6462","28844139463.7872","28148876686.4799","30054968063.2673","32605713536.1208","36117148604.0173","37227065857.9433","37148739297.1638","43350919345.4194","50034195897.6479","57158998047.7717","65402691969.5815","73880033925.7865","80993822423.1908","92272352852.6885","104704865663.231","115855054608.745","130184218085.79","146107687485.626","163364431850.189","177959475132.05","",
"European Union","EUU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7153135021756.66","7474402012786.96","7718457534976.03","7893692975559.09","8291786360611.49","8714627523106.46","9080501031581.98","9484841197930.28","9906425045232.49","10315087613701.2","11019953849767.5","11612160551158.3","12136342559046.8","12472439526956.8","13136567334529.2","13652970663423.2","14831189002927.1","15757670840878.5","16533651960803.1","16199848232609.3","16799240382186.6","17502423618511.5","17817933891046","18485811614456.8","19124880234165.9","19815544092524.2","20377155141517.8","",
"Fragile and conflict affected situations","FCS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479037713417.338","386820384860.77","422583416696.062","465823700568.994","494011586570.732","522067175350.116","569319806733.8","627347627586.92","716732923183.297","785086721171.879","823980590163.135","869993684848.83","881222387975.863","848982274880.951","1005976526501.42","1108432700716.78","1224848964095.62","1327256716321.56","1432369250692.68","1512230416726.51","1628686070662.5","1575388193591.37","1712764994184.24","1845093611011.36","1944214485307.71","2018573648829.35","2161609679572.38","",
"Finland","FIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90495172961.0247","87976901536.1207","86990843878.4392","88406379841.8443","93844504387.3298","99832255555.0153","102792188760.541","111860633315.959","121285577552.768","127941800557.842","138372003282.071","144404797730.106","148566373419.174","151089743334.144","162806011855.231","167840485836.573","181069017785.494","199323140559.435","212373304097.574","202176229224.415","208164128124.965","219213912532.236","219916455236.407","224594276070.103","226716922173.845","231725884115.498","238295224590.887","",
"Fiji","FJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2774422653.07923","2789366811.89667","3026981941.24037","3165011474.13986","3397217852.22647","3554774601.62554","3793413052.69508","3773454001.94199","3863992993.6636","4268359404.87682","4291273557.14878","4476848753.54102","4691032349.80812","4832419842.6333","5228458717.43898","5434468466.91606","5705195368.33607","5807206777.90726","5982274667.22611","5944159874.18806","6194534328.03906","6493459112.28588","6706403172.53697","7137335543.38618","7672220965.87248","8069548349.88528","8203555463.92877","",
"France","FRA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1032204625984.06","1077644354731.77","1119841801453.93","1139461506100.13","1191004208463.51","1241196890540.71","1281488825462.23","1339949545923.62","1411612661936.27","1478039216097.89","1595459935807.92","1698364999780.09","1770065439591.06","1758832627983.42","1829067760911.26","1933507045603.84","2070453423185.29","2186192738946.11","2263191793839.03","2249679780208.56","2342745041035.06","2447562936718.01","2471783167377.51","2606140877208.33","2667963208201.13","2743455320638.65","2773931830825.35","",
"Faroe Islands","FRO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169418192.776877","188059402.456967","200055582.666928","221488745.693423","224993221.238645","245956826.884904","242654114.20652","231836471.835191","241279300.884995","248361447.772245","265604105.305274","276403331.90653","282330064.279196","293565970.261582","292194649.143004","307799506.443708","316841223.967909","318890249.212021","317934806.00406","324120442.31991","334778100.223427","353126615.296906","352476597.279342","344349073.960827","342956842.08548","364493989.761323","368908836.138417","",
"Gabon","GAB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12001643532.4049","13159138687.2027","13043201871.8145","13880538304.9773","14702252301.9497","15755413270.3087","16624604704.6614","17879443733.8953","18702047115.6196","17292100008.2002","17352571542.6677","18126981092.4992","18359417652.7953","19146338883.6233","19808462309.5683","20993000555.3677","21030671546.0203","22887542788.0237","22564437887.0482","22765432091.2733","24677232638.632","26972902291.1622","28912216414.9192","31035756976.7199","32954444950.3693","34672715401.6973","35909370426.0363","",
"United Kingdom","GBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","958275743992.031","979091965433.822","1005014832181.05","1054721578504.21","1119017085674.64","1184258739585.07","1265214308932.15","1337002513955.06","1371296735222.29","1418428010289.07","1544741772651.01","1625952292285.53","1710278788827.57","1792067071341.53","1904257391203.23","1959226645977.57","2100192304932.48","2163557461739.81","2240967890424.7","2156697024688.28","2253927560546.92","2315781273900.51","2401857663682.2","2520760937104.46","2651395796589.82","2743530597748.8","2827715031786.34","",
"Georgia","GEO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24849717235.3469","20259029237.1652","11417185093.771","8264002483.36731","7562125374.83524","7920562507.10104","8968454364.77203","10081491394.765","10507319051.8311","10974210429.5672","11430264970.6457","12252542746.2439","13121614734.7411","14863202459.6327","16166424574.3648","18288455454.4941","20619103698.4825","23780806468.0161","24808387589.3859","24084382901.6415","25902054123.0696","28345977228.4492","30701389989.3012","32253883092.4081","34349242811.7146","35792701996.5308","37282079499.2919","",
"Ghana","GHA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18149263621.3552","19743884357.1549","20977364412.0993","22518079716.7271","23756204994.0153","25249013426.598","26893237983.2257","28501368103.3372","30164895559.1434","31974081280.314","33911619209.6488","36071808656.6473","38273705765.9341","41066824046.2628","44559025835.1028","48706349583.7286","53415669802.3783","57220916134.1767","63681669732.4916","67274583968.6696","73475667937.5771","85526138706.1051","95195498334.4671","103806530801.695","109876698978.979","115646529691.294","121310988205.567","",
"Gibraltar","GIB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5512976581.08686","5845349760.89205","6174154237.72949","6639896587.06313","7050422865.31533","7529107871.82361","8008604900.51717","8567748911.54367","8976338473.60171","9461120161.21295","9918616222.34811","10515778161.2538","11228644576.5893","11595546751.4646","12193202702.8062","12962758669.8075","13694597311.351","14974524377.4937","15900667606.2542","15775087615.4766","16660957765.0024","17938470685.355","19349571265.9861","20435502706.1948","21572740172.143","22615986699.2792","24422413528.1404","",
"Gambia, The","GMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","892632669.629663","951001656.950039","1005544059.78282","1060477216.41036","1084717220.88268","1117105980.28127","1162792163.41562","1240645359.22878","1298003355.14777","1402210462.56164","1512994534.00875","1637227685.94629","1608334427.62872","1753101377.07528","1928298905.32121","1971601988.18549","2055018527.8909","2186313580.208","2357037250.20097","2528113649.93607","2725998098.71607","2662777501.35025","2863683073.23537","3049286125.68717","3131813982.45528","3308455393.7669","3424926572.21862","",
"Guinea-Bissau","GNB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1029736756.39032","1118276274.87666","1156349395.30006","1208723072.454","1273948587.53877","1357741873.37302","1542901445.17679","1671313296.53146","1214715847.07511","1245952912.73308","1343461179.51479","1404154600.52906","1411664347.41294","1447999216.31192","1528899714.50933","1645406603.13234","1735130270.31336","1838399691.19558","1934583033.0106","2013828631.57716","2134722284.74425","2354948198.33888","2357250992.34408","2473310462.27783","2541874753.96513","2732423148.76226","2926591826.65677","",
"Equatorial Guinea","GNQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275747981.8831","282013662.104343","388662508.580486","441812042.528203","526426574.460033","631378383.965049","1070950354.62705","2722904769.11745","3406837251.85996","4346684148.606","5255304481.02058","8781778849.33291","10652011227.9517","12380575097.9363","17554826862.867","21154488253.1005","23484422401.5888","27793851199.0872","33383158833.8186","34088542632.2107","31425606407.2872","34166939303.2501","37688884731.5401","36714650894.6021","37527089054.943","34577673394.8315","31891473266.9595","",
"Greece","GRC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135517219778.716","144368643567.457","148693495239.555","149795553609.393","156042980362.231","162642304237.344","171120830288.577","182757003454.011","193131757854.779","198711870544.202","210755176396.159","228231416081.819","246559427995.662","260839187352.927","278865832296.849","281028288404.685","314476206161.876","323504148095.216","341817992911.939","337613679843.313","313653326968.629","290296713794.743","279267183855.415","286168672044.05","289050736797.826","286213779534.589","285066920478.757","",
"Grenada","GRD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450648632.348535","472100312.214813","478752203.056687","480541972.956402","499079985.005439","520338625.163804","553353124.853714","591052180.291378","667627079.779022","724672198.941258","777389914.792609","779013712.622926","818160829.060687","913449948.001601","932490517.71342","1090247224.12118","1078875064.8949","1175404170.04853","1209835049.71224","1138397889.09999","1146410372.78929","1179028540.57174","1186874682.8121","1234412548.70119","1348780444.50896","1454061721.25906","1526860585.13003","",
"Greenland","GRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30540958400.4155","32711970709.0043","35076451412.2481","37321284747.3492","39653013271.3296","42483221260.244","44538274519.7677","47277505397.2091","50177023737.0046","52904775441.3684","56061343668.2976","58676399100.9894","61880781025.4762","64712019569.5851","68587283624.8522","73102142991.2942","79401591855.0679","86653470298.2499","91252281018.5171","92428615550.923","96242501056.0396","102317810920.593","107297400116.985","113061302826.234","119889627491.825","126457439963.813","131998355328.64","",
"Guam","GUM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1365917581.47118","1495848054.07561","1649763624.63758","1827748837.85283","2025745754.50526","2171113039.67401","2385031440.8466","2576907851.13806","2560367884.09753","2676753287.82392","2699973174.55898","2823636682.72651","2897115037.45258","2925181003.3077","3104618032.58469","3141803929.51315","3404448150.57054","3740415571.64542","3889173155.50512","4057893971.50427","4277439725.42395","4592610458.19144","4923992557.59363","5254574081.87175","5557158310.17045","5800509970.23573","6071659847.20777","",
"High income","HIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18233860544489.5","19168250045751","20063545569920.5","20854606221761","22012153639557.5","23165022762073.9","24355957578865.2","25620771649691.7","26636786028906.9","27914351062105.1","29851907270897.7","31068883496725.8","32268248200212.6","33563211892981.8","35685895087206.1","37674696421324.5","40376687202250.6","42643527296463","44034770392311.8","43176395630466.8","45103538039277.3","47116850519533.1","48704243993370.8","50654507476793.1","52477296301375.3","54312377326422.7","55759874177698.1","",
"Hong Kong SAR, China","HKG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99454290871.0665","108624201988.78","118027339781.887","128328624696.32","138970413354.177","145236546512.912","154185778811.247","164822231918.65","156809861591.241","163200579627.198","179705647488.519","184831764615.349","190778333276.137","200529717207.609","223969737243.691","248255920496.154","273878402941.597","299344198866.129","311710968723.977","306354744116.3","331082639351.235","354187869989.884","366845370110.61","384331658304.275","402019433864.798","416934515059.298","430891489629.303","",
