ARE,1975,15763514080.049433
ARE,1976,20862341814.090508
ARE,1977,28773862765.083115
ARE,1978,27439803084.73102
ARE,1979,42797315196.474
ARE,1980,68399441252.36064
ARE,1981,72341937705.74966
ARE,1982,60897544827.43481
ARE,1983,54928499747.31109
ARE,1984,59775714053.38233
ARE,1985,56953663351.24993
ARE,1986,37399824928.98103
ARE,1987,42227679927.722206
ARE,1988,40226514935.47913
ARE,1989,51849897347.275826
ARE,1990,71891339440.80992
ARE,1991,73133341750.6628
ARE,1992,78108218924.84505
ARE,1993,80090676915.10677
ARE,1994,94462671005.51692
ARE,1995,110627433866.59071
ARE,1996,123973390287.11255
ARE,1997,146350745226.51724
ARE,1998,151160456619.07596
ARE,1999,164708233928.28387
ARE,2000,207410461348.1775
ARE,2001,213156206413.5272
ARE,2002,223656210964.7291
ARE,2003,264754518880.48462
ARE,2004,317833097817.9803
ARE,2005,349444793676.5043
ARE,2006,421578118164.35095
ARE,2007,448855239321.1821
ARE,2008,477965694097.9929
ARE,2009,429160805047.8935
ARE,2010,443312666928.94666
ARE,2011,487685164382.12006
ARE,2012,560673122541.0607
ARE,2013,610177515076.422
ARE,2014,667225875000.0
ARG,1950,27057461020.09243
ARG,1951,30347965233.27694
ARG,1952,26840489134.505863
ARG,1953,29153543685.642048
ARG,1954,31082961811.06161
ARG,1955,35576790643.24072
ARG,1956,37478045001.07883
ARG,1957,40413932035.0385
ARG,1958,45928466118.95377
ARG,1959,41587611113.21002
ARG,1960,51115946358.55993
ARG,1961,54496700127.11238
ARG,1962,55196270963.24482
ARG,1963,51217079474.275
ARG,1964,59487888207.507614
ARG,1965,70935783767.29286
ARG,1966,71271029602.11992
ARG,1967,75299383791.4768
ARG,1968,83279360139.91513
ARG,1969,99245597247.77269
ARG,1970,105692197094.46506
ARG,1971,113794150278.72742
ARG,1972,118570186263.94856
ARG,1973,127618734746.06389
ARG,1974,141788837055.63803
ARG,1975,140111280936.14233
ARG,1976,140077990301.55835
ARG,1977,158540547274.49435
ARG,1978,148487495635.18924
ARG,1979,170057707095.4837
ARG,1980,175037943943.45718
ARG,1981,156588139859.79803
ARG,1982,146844362204.22263
ARG,1983,159170193098.52484
ARG,1984,165618502395.59277
ARG,1985,143378752687.11414
ARG,1986,164595313695.03778
ARG,1987,173038585726.99185
ARG,1988,166346587037.74915
ARG,1989,143840489847.49878
ARG,1990,140015336307.91095
ARG,1991,170949941863.57568
ARG,1992,207996281475.05685
ARG,1993,234815704768.8457
ARG,1994,263024344032.64325
ARG,1995,248269857149.68292
ARG,1996,276470276747.6553
ARG,1997,323138473250.7305
ARG,1998,348500326863.9352
ARG,1999,325303118925.6754
ARG,2000,320190109974.48846
ARG,2001,292579216622.66315
ARG,2002,232301783380.16455
ARG,2003,275173200437.923
ARG,2004,327110668821.58093
ARG,2005,390255748185.8853
ARG,2006,458362886191.65515
ARG,2007,534293762809.9329
ARG,2008,567657374523.0935
ARG,2009,568225453321.1687
ARG,2010,680714094397.0955
ARG,2011,799677245020.336
ARG,2012,812551606292.741
ARG,2013,860118002677.822
ARG,2014,868209312500.0
ARM,1990,9108917819.508142
ARM,1991,7105540289.7408695
ARM,1992,2410425470.811404
ARM,1993,2004380782.411969
ARM,1994,2223622839.177799
ARM,1995,2540650425.4743023
ARM,1996,2849295618.9673424
ARM,1997,3041688863.1727595
ARM,1998,3504610241.638548
ARM,1999,3736490709.5498843
ARM,2000,4190057080.3234916
ARM,2001,5029187964.452114
ARM,2002,6656930908.712745
ARM,2003,8657541074.059956
ARM,2004,10564921200.365917
ARM,2005,13697853713.781204
ARM,2006,17552132687.752663
ARM,2007,22710497572.114635
ARM,2008,25975823635.272903
ARM,2009,19144767976.21542
ARM,2010,20002310257.08974
ARM,2011,21906095022.25469
ARM,2012,25157817724.023678
ARM,2013,26932887445.363422
ARM,2014,28815935546.875
ATG,1970,87926249.42724238
ATG,1971,101565614.26688391
ATG,1972,117134528.22482991
ATG,1973,137898829.187802
ATG,1974,147445545.2912707
ATG,1975,131711858.35205992
ATG,1976,109177964.73964934
ATG,1977,125666883.55212118
ATG,1978,134692101.1095401
ATG,1979,165275993.24643037
ATG,1980,188176527.42129925
ATG,1981,207240841.00940794
ATG,1982,208871074.8039296
ATG,1983,238433520.994905
ATG,1984,275317017.5814192
ATG,1985,319632774.44674057
ATG,1986,375694861.4833238
ATG,1987,443990337.79608405
ATG,1988,513814638.38728476
ATG,1989,569205943.8916061
ATG,1990,604007107.1458343
ATG,1991,630590313.1976328
ATG,1992,645283523.5852968
ATG,1993,715225379.7369823
ATG,1994,813912926.188009
ATG,1995,744494770.4021538
ATG,1996,846087613.3887155
ATG,1997,941201359.118903
ATG,1998,1032370712.2507831
ATG,1999,1110348591.7621846
ATG,2000,1136662098.3450205
ATG,2001,1065206955.2370156
ATG,2002,1128410722.5527573
ATG,2003,1265819826.424908
ATG,2004,1403192395.9343915
ATG,2005,1579107138.8568168
ATG,2006,2029813422.951354
ATG,2007,2433747146.7437763
ATG,2008,2437214788.825434
ATG,2009,1885832921.5355086
ATG,2010,1624548630.805901
ATG,2011,1568241893.9774628
ATG,2012,1696848048.2790797
ATG,2013,1691799802.3595762
ATG,2014,1838939086.9140625
AUS,1950,12791651307.275969
AUS,1951,13450619831.588957
AUS,1952,12372026853.447428
AUS,1953,15202017064.594486
AUS,1954,17729831857.521606
AUS,1955,19156087968.249386
AUS,1956,19244123834.684883
AUS,1957,20096374387.60365
AUS,1958,22915205644.630123
AUS,1959,25808590894.93083
AUS,1960,27022946464.180508
AUS,1961,27764963499.01609
AUS,1962,31360574631.51911
AUS,1963,35737846420.153885
AUS,1964,40400980936.789696
AUS,1965,42223355365.090904
AUS,1966,47605051687.19292
AUS,1967,52621609628.36639
AUS,1968,60433693046.38409
AUS,1969,69572356974.68459
AUS,1970,75200285821.94356
AUS,1971,81199028738.95732
AUS,1972,85473221854.91724
AUS,1973,92618669218.03423
AUS,1974,95112224587.65793
AUS,1975,100102397671.71915
AUS,1976,107453650802.55872
AUS,1977,109389698203.73105
AUS,1978,118437501037.71404
AUS,1979,125775471571.18286
AUS,1980,134364791169.43275
AUS,1981,143437090920.97055
AUS,1982,137108984881.8419
AUS,1983,150094955347.5859
AUS,1984,166267648958.52213
AUS,1985,180142742989.0349
AUS,1986,189576102421.31674
AUS,1987,212192295367.1207
AUS,1988,229049178074.4071
AUS,1989,245501819426.6149
AUS,1990,243414821104.5519
AUS,1991,245385182047.0172
AUS,1992,265649212324.89682
AUS,1993,287573390377.04407
AUS,1994,310329178040.2243
AUS,1995,335311885688.723
AUS,1996,362279201835.51447
AUS,1997,395094687391.7127
AUS,1998,435627142640.66895
AUS,1999,470015411943.96344
AUS,2000,488320292505.02844
AUS,2001,526777564054.26154
AUS,2002,559718678758.7769
AUS,2003,607216016988.9691
AUS,2004,646906072203.7162
AUS,2005,686178309990.1494
AUS,2006,738751062594.7402
AUS,2007,794465152023.8186
AUS,2008,822220715721.2681
AUS,2009,854807403940.8815
AUS,2010,894956427603.9027
AUS,2011,962924739171.2623
AUS,2012,1011908597727.2881
AUS,2013,1064083643617.0398
AUS,2014,1123096625000.0
AUT,1950,6108512191.245453
AUT,1951,6888949087.965547
AUT,1952,6835442277.437896
AUT,1953,7291947050.208036
AUT,1954,8545153503.47531
AUT,1955,10614096589.336079
AUT,1956,11963016221.983778
AUT,1957,13392602100.637941
AUT,1958,14390474984.074116
AUT,1959,15249421924.959194
AUT,1960,18165360751.370384
AUT,1961,20117282841.07527
AUT,1962,20925940782.246784
AUT,1963,22803672657.321762
AUT,1964,25658362345.11489
AUT,1965,27032678210.15391
AUT,1966,30133354726.435368
AUT,1967,32125113829.447544
AUT,1968,34967855586.99007
AUT,1969,39598198704.43144
AUT,1970,45414140410.64375
AUT,1971,50177035881.533104
AUT,1972,56600253060.077255
AUT,1973,62267896678.70906
AUT,1974,67276122236.22968
AUT,1975,66789521856.01245
AUT,1976,73043347973.50717
AUT,1977,80653023392.45601
AUT,1978,80313587886.3766
AUT,1979,89148353538.96924
AUT,1980,92262263551.71938
AUT,1981,91996198043.71075
AUT,1982,95733962529.85751
AUT,1983,101511101584.3509
AUT,1984,101615226263.94641
AUT,1985,106756742444.0876
AUT,1986,111727064182.86392
AUT,1987,114780299784.22627
AUT,1988,122471017489.83089
AUT,1989,132177134485.2254
AUT,1990,143914640984.61713
AUT,1991,153991110560.83023
AUT,1992,160506302479.11493
AUT,1993,162201885608.15015
AUT,1994,170088031672.91696
AUT,1995,179284952997.31458
AUT,1996,187987693606.8138
AUT,1997,196369428353.52798
AUT,1998,210599670217.96735
AUT,1999,225992078165.42865
AUT,2000,241473166662.86868
AUT,2001,248039472542.6025
AUT,2002,256321877781.37674
AUT,2003,260212890693.00616
AUT,2004,274484812606.40256
AUT,2005,286362254918.07306
AUT,2006,305874826779.5204
AUT,2007,328430553874.79785
AUT,2008,338672587488.241
AUT,2009,313428500026.968
AUT,2010,325635153785.16455
AUT,2011,344179543429.7273
AUT,2012,349412366538.60815
AUT,2013,351660924914.9683
AUT,2014,354151343750.0
AZE,1990,25639782298.04396
AZE,1991,25282082128.718765
AZE,1992,15145887513.300797
AZE,1993,8956606567.722055
AZE,1994,5781788573.068252
AZE,1995,4496010149.724539
AZE,1996,4609486273.468453
AZE,1997,5160217021.823224
AZE,1998,6239880797.14168
AZE,1999,7197061511.981409
AZE,2000,8882578516.919325
AZE,2001,10728835005.020535
AZE,2002,12849793157.917637
AZE,2003,15607190118.721355
AZE,2004,18629355433.123787
AZE,2005,30503994019.272194
AZE,2006,55154768513.33241
AZE,2007,86819222314.11116
AZE,2008,106183963294.54594
AZE,2009,127013926923.43849
AZE,2010,139022605796.59836
AZE,2011,134573079768.82306
AZE,2012,140288089762.86044
AZE,2013,157226847462.11523
AZE,2014,165562390625.0
BDI,1960,150161041.8965934
BDI,1961,110399349.84802963
BDI,1962,129876926.344417
BDI,1963,145799425.70247805
BDI,1964,165470116.78038335
BDI,1965,182042486.51697466
BDI,1966,197053761.83800647
BDI,1967,256907835.7491513
BDI,1968,255284584.07698596
BDI,1969,246086496.4859447
BDI,1970,373120650.81351036
BDI,1971,397752245.5087089
BDI,1972,351594511.15629
BDI,1973,401800681.18915707
BDI,1974,397553283.82928663
BDI,1975,397717100.3349227
BDI,1976,484720201.529634
BDI,1977,576412509.3715353
BDI,1978,633931199.3111138
BDI,1979,654742659.3697302
BDI,1980,631082478.3713995
BDI,1981,776333454.1869158
BDI,1982,769659735.1851506
BDI,1983,818256808.390243
BDI,1984,816629251.8229588
BDI,1985,1018642692.3768469
BDI,1986,1097939784.674561
BDI,1987,1189683748.3451412
BDI,1988,1308941101.6353042
BDI,1989,1348062348.1394696
BDI,1990,1444073085.203061
BDI,1991,1602220092.6532764
BDI,1992,1660605951.323751
BDI,1993,1435378064.363139
BDI,1994,1348193101.1508524
BDI,1995,1165522295.732227
BDI,1996,973508227.6291356
BDI,1997,980912830.9512959
BDI,1998,1070966881.730103
BDI,1999,1049664104.5540323
BDI,2000,1030842329.8689013
BDI,2001,1074603060.6663282
BDI,2002,1173480738.9618528
BDI,2003,1145483502.2091177
BDI,2004,1248506092.2290597
BDI,2005,1226089736.9466133
BDI,2006,1362990112.7250214
BDI,2007,1541860841.1328552
BDI,2008,1990380713.479538
BDI,2009,3305475948.275112
BDI,2010,4426971073.184433
BDI,2011,5688498577.068881
BDI,2012,7283430964.220834
BDI,2013,7953687905.887498
BDI,2014,8718905273.4375
BEL,1950,13310078451.326893
BEL,1951,14330285999.53025
BEL,1952,15036104557.047667
BEL,1953,16045735682.47626
BEL,1954,17491722647.821564
BEL,1955,18756762382.90537
BEL,1956,19956805172.385212
BEL,1957,20740518429.322212
BEL,1958,20520996896.602146
BEL,1959,21990176787.448994
BEL,1960,24575146866.67466
BEL,1961,27126772983.62947
BEL,1962,30079096029.13627
BEL,1963,32751529891.83836
BEL,1964,37509524013.65056
BEL,1965,40168415501.78576
BEL,1966,42590094023.586876
BEL,1967,45929264119.70225
BEL,1968,50280410148.83806
BEL,1969,56702791409.2013
BEL,1970,64515177624.8225
BEL,1971,69448576343.55542
BEL,1972,76940360333.82259
BEL,1973,86649832065.26604
BEL,1974,94080599602.54774
BEL,1975,91600269627.28252
BEL,1976,102248841934.809
BEL,1977,103533278174.24353
BEL,1978,109501546843.78717
BEL,1979,114688557768.48984
BEL,1980,125193635149.07153
BEL,1981,124495320431.87779
BEL,1982,125981184926.58061
BEL,1983,126768135602.32312
BEL,1984,133098424133.83946
BEL,1985,137531766935.21027
BEL,1986,142591208769.93732
BEL,1987,149245268955.07065
BEL,1988,163676532053.55502
BEL,1989,175229953445.3325
BEL,1990,186397782187.6352
BEL,1991,193294029542.86447
BEL,1992,199256654777.90076
BEL,1993,195441902041.64804
BEL,1994,208259103408.30322
BEL,1995,218310503880.41464
BEL,1996,225321967014.33423
BEL,1997,242353577430.3566
BEL,1998,252023294569.2281
BEL,1999,270302631412.57742
BEL,2000,290304165221.4892
BEL,2001,295034689801.78894
BEL,2002,305634138857.6257
BEL,2003,310386943819.2019
BEL,2004,333360948610.99786
BEL,2005,347469786873.79407
BEL,2006,365056601743.98596
BEL,2007,390283362610.5628
BEL,2008,396136792654.8277
BEL,2009,378241115369.47284
BEL,2010,398901656423.04736
BEL,2011,413365716550.0565
BEL,2012,414617173822.02356
BEL,2013,414754436517.2587
BEL,2014,426014593750.0
BEN,1959,247987228.53514174
BEN,1960,280396186.5455333
BEN,1961,287711421.73159975
BEN,1962,266916414.35280785
BEN,1963,297490745.9378286
BEN,1964,322994271.76845753
BEN,1965,357798709.2301852
BEN,1966,383631660.48394156
BEN,1967,438100876.6356197
BEN,1968,484864066.49945736
BEN,1969,541201240.0380496
BEN,1970,561493635.1415044
BEN,1971,585129800.2659266
BEN,1972,705695339.7808788
BEN,1973,767826955.7210627
BEN,1974,875729268.6334524
BEN,1975,759973218.0659803
BEN,1976,781641080.9533017
BEN,1977,850864441.7247448
BEN,1978,841864895.9560901
BEN,1979,982108180.6237743
BEN,1980,1175799861.1702745
BEN,1981,1311771815.1540627
BEN,1982,1609909491.103215
BEN,1983,1473018895.1823454
BEN,1984,1715906296.3362381
BEN,1985,1984004489.2250476
BEN,1986,2070171437.488833
BEN,1987,2008532714.212588
BEN,1988,2132277760.634593
BEN,1989,2102209769.2638464
BEN,1990,2496541780.422129
BEN,1991,2711997518.555397
BEN,1992,2874796234.8548203
BEN,1993,3220144060.830649
BEN,1994,3351578335.8102107
BEN,1995,4065134419.300447
BEN,1996,4424990714.753993
BEN,1997,4947056961.063201
BEN,1998,5346725572.437664
BEN,1999,5933165618.489855
BEN,2000,6648621971.400019
BEN,2001,7376692276.634505
BEN,2002,8077600876.7540045
BEN,2003,8643495548.665821
BEN,2004,9426214343.898531
BEN,2005,9751951604.355946
BEN,2006,10536305150.63824
BEN,2007,11835539518.902115
BEN,2008,13022992383.338528
BEN,2009,13634080886.710533
BEN,2010,14216637071.314184
BEN,2011,15071818375.03655
BEN,2012,16504320378.25077
BEN,2013,18852869062.289093
BEN,2014,21399650390.625
BFA,1959,482516045.34547496
BFA,1960,486727206.2788643
BFA,1961,367741482.96565145
BFA,1962,403641446.9727192
BFA,1963,388584704.6387762
BFA,1964,402473667.77258193
BFA,1965,390521285.06494856
BFA,1966,388184126.80179054
BFA,1967,457693587.3389515
BFA,1968,498527050.65033877
BFA,1969,514769523.2157456
BFA,1970,531136241.81774354
BFA,1971,526456664.96769357
BFA,1972,789191336.8216015
BFA,1973,709506973.6095471
BFA,1974,789907214.039807
BFA,1975,827984757.9245502
BFA,1976,811650896.1161791
BFA,1977,930464349.088562
BFA,1978,1160504880.8108394
BFA,1979,1175402034.9839501
BFA,1980,1141509052.9554648
BFA,1981,1305020393.1352444
BFA,1982,1342470944.0303824
BFA,1983,1216864029.6220293
BFA,1984,1165678843.748296
BFA,1985,1372705482.9455554
BFA,1986,1599637939.9249928
BFA,1987,1592036906.876448
BFA,1988,1782027100.21551
BFA,1989,1859642230.8613129
BFA,1990,1837064631.1455727
BFA,1991,2185579213.827482
BFA,1992,2195553344.2532935
BFA,1993,2350472032.394097
BFA,1994,2412497627.1110253
BFA,1995,2696269474.4820585
BFA,1996,3322956871.7191353
BFA,1997,3756027756.9920135
BFA,1998,4325045817.434412
BFA,1999,4881806220.939594
BFA,2000,5067930528.39639
BFA,2001,5760421744.97634
BFA,2002,6272843980.34976
BFA,2003,7289898268.211004
BFA,2004,7957468477.944257
BFA,2005,9395704439.726604
BFA,2006,10607495953.509302
BFA,2007,11497659167.062439
BFA,2008,12870066032.328842
BFA,2009,13643765176.11528
BFA,2010,16045882791.12332
BFA,2011,18243044512.259293
BFA,2012,20673332652.212852
BFA,2013,23307283871.88209
BFA,2014,25696281250.0
BGD,1959,9940752736.567245
BGD,1960,11115160843.812407
BGD,1961,10415554855.510387
BGD,1962,12010710312.039822
BGD,1963,13310504120.903957
BGD,1964,13188488869.588995
BGD,1965,12676887661.309725
BGD,1966,13242261356.936668
BGD,1967,11774860047.926037
BGD,1968,13002036647.024172
BGD,1969,13904223565.202879
BGD,1970,16305102624.077105
BGD,1971,14567187517.784254
BGD,1972,10780475373.452755
BGD,1973,11509446201.991564
BGD,1974,13823302245.66289
BGD,1975,12716154067.782877
BGD,1976,14196724642.314978
BGD,1977,14965840352.154219
BGD,1978,17158048900.740513
BGD,1979,18845338753.87392
BGD,1980,19155345363.048126
BGD,1981,20477830847.796906
BGD,1982,20984746607.461372
BGD,1983,23088805936.683376
BGD,1984,25662184804.387985
BGD,1985,27231294234.341713
BGD,1986,29646139479.12309
BGD,1987,32177231397.316013
BGD,1988,34064571138.133068
BGD,1989,35802842272.664345
BGD,1990,40705751986.91902
BGD,1991,43520646329.97557
BGD,1992,47277911612.85938
BGD,1993,51702511828.20665
BGD,1994,56012551194.994514
BGD,1995,61665599266.52759
BGD,1996,67497801793.78233
BGD,1997,74966863998.70624
BGD,1998,83009485094.93437
BGD,1999,91289951873.57298
BGD,2000,102466626364.01463
BGD,2001,113558855577.49722
BGD,2002,123808774886.97504
BGD,2003,137165579392.62502
BGD,2004,154906849800.2793
BGD,2005,173907279338.91547
BGD,2006,197729363383.92603
BGD,2007,226628336587.77463
BGD,2008,254705760907.36215
BGD,2009,281054526961.2808
BGD,2010,313246652378.81445
BGD,2011,355054625526.59094
BGD,2012,402874049844.67725
BGD,2013,452785569957.89
BGD,2014,509336312500.0
BGR,1970,10958082936.592688
BGR,1971,12521663911.6416
BGR,1972,14513801546.734917
BGR,1973,16980600796.30897
BGR,1974,19640909353.8032
BGR,1975,23259053196.86843
BGR,1976,26385399901.00149
BGR,1977,29802216936.554745
BGR,1978,33229314300.921616
BGR,1979,37784185814.39073
BGR,1980,42222570225.755135
BGR,1981,46461903756.20341
BGR,1982,48656594849.01534
BGR,1983,52051994654.224304
BGR,1984,55647865982.683876
BGR,1985,58674495043.856125
BGR,1986,63715950634.88698
BGR,1987,71664904314.516
BGR,1988,88210345453.71231
BGR,1989,82501785476.19981
BGR,1990,68143598759.85968
BGR,1991,57119685846.35881
BGR,1992,49135263871.620804
BGR,1993,47691295785.706474
BGR,1994,49441236885.90312
BGR,1995,52309945913.182655
BGR,1996,42940605827.215324
BGR,1997,42010623835.0565
BGR,1998,44970495678.238945
BGR,1999,39727575120.38089
BGR,2000,43808784985.84303
BGR,2001,47609854747.49875
BGR,2002,53512730787.32087
BGR,2003,59084931045.69538
BGR,2004,67085550684.58198
BGR,2005,77145710126.38168
BGR,2006,87917045153.65013
BGR,2007,101930854006.02998
BGR,2008,113767967294.15071
BGR,2009,104369155412.58862
BGR,2010,104483065979.76173
BGR,2011,107819257413.1847
BGR,2012,108331075561.93524
BGR,2013,111126236798.53029
BGR,2014,114595265625.0
BHR,1970,1310616379.75145
BHR,1971,1353081764.0617294
BHR,1972,1669297189.0158415
BHR,1973,2166528894.4055386
BHR,1974,2549186513.571295
BHR,1975,2118651636.692442
BHR,1976,3606805890.5203824
BHR,1977,4606969230.209762
BHR,1978,4969708217.426236
BHR,1979,5320515244.2331705
BHR,1980,5598625764.158791
BHR,1981,4878998860.875984
BHR,1982,4174042240.4544535
BHR,1983,4911558311.61619
BHR,1984,5404572781.615515
BHR,1985,3808282605.8151464
BHR,1986,3898150743.7063704
BHR,1987,4048723968.3707952
BHR,1988,4812053581.537236
BHR,1989,5048019326.436066
BHR,1990,5526127097.239661
BHR,1991,6041125413.847562
BHR,1992,7019866130.571521
BHR,1993,8945480108.683615
BHR,1994,8570893572.831156
BHR,1995,8905639092.088139
BHR,1996,9496397972.9477
BHR,1997,9940184124.179762
BHR,1998,10935690549.418493
BHR,1999,12276509131.331167
BHR,2000,14060150730.884964
BHR,2001,14769362347.612637
BHR,2002,15775031373.048569
BHR,2003,17824110005.695633
BHR,2004,20399554407.77496
BHR,2005,23254691575.167816
BHR,2006,26359732281.4677
BHR,2007,30913605251.14888
BHR,2008,34893208998.425156
BHR,2009,36688659252.41851
BHR,2010,39939862774.654205
BHR,2011,41634675306.58316
BHR,2012,44677104626.93124
BHR,2013,49640528299.3296
BHR,2014,54197945312.5
BHS,1970,1309150554.7425115
BHS,1971,1352083834.4909558
BHS,1972,1259163882.2008896
BHS,1973,1456950928.1149936
BHS,1974,1009646452.7360965
BHS,1975,732852591.2906828
BHS,1976,810822371.8274796
BHS,1977,966078539.534853
BHS,1978,1259473042.3129768
BHS,1979,2003963020.7246513
BHS,1980,2272743353.7748494
BHS,1981,1872705442.677376
BHS,1982,2132010766.6882281
BHS,1983,2288148171.278233
BHS,1984,2982612859.301785
BHS,1985,3277640041.6751194
BHS,1986,3396496718.8268237
BHS,1987,3602260833.5565076
BHS,1988,3770585409.78771
BHS,1989,4294969776.374238
BHS,1990,4158869923.4727454
BHS,1991,3818504959.0359917
BHS,1992,3531748012.166129
BHS,1993,3553499838.5895033
BHS,1994,3781040687.122454
BHS,1995,4119257612.69342
BHS,1996,4474617423.761268
BHS,1997,5034323257.17311
BHS,1998,5840604817.606049
BHS,1999,6235095063.161307
BHS,2000,6763257586.969727
BHS,2001,7123059259.287716
BHS,2002,7513582101.873976
BHS,2003,7324730929.2189
BHS,2004,7454641468.453033
BHS,2005,7969440287.434735
